,Price,Area,No. of Bedrooms,Resale,City
2512,2000000.0,500,1.0,0,Delhi
2513,4700000.0,875,3.0,0,Delhi
2514,3200000.0,630,2.0,0,Delhi
2515,4000000.0,750,2.0,0,Delhi
2516,3500000.0,700,2.0,0,Delhi
2517,4300000.0,850,3.0,0,Delhi
2518,4100000.0,800,3.0,0,Delhi
2519,3500000.0,750,3.0,0,Delhi
2520,2500000.0,550,2.0,0,Delhi
2521,3600000.0,1050,3.0,1,Delhi
2522,3600000.0,1050,3.0,1,Delhi
2523,3600000.0,1050,3.0,1,Delhi
2524,3600000.0,1050,3.0,1,Delhi
2525,3600000.0,1050,3.0,1,Delhi
2526,2700000.0,756,2.0,1,Delhi
2527,3800000.0,765,2.0,1,Delhi
2528,3800000.0,720,2.0,1,Delhi
2529,3800000.0,720,2.0,1,Delhi
2530,4000000.0,720,2.0,1,Delhi
2531,3900000.0,720,2.0,1,Delhi
2532,4000000.0,720,2.0,1,Delhi
2533,3800000.0,720,2.0,1,Delhi
2534,4000000.0,720,2.0,1,Delhi
2535,4000000.0,765,2.0,1,Delhi
2536,3800000.0,765,2.0,1,Delhi
2537,3600000.0,765,2.0,1,Delhi
2538,3500000.0,765,2.0,1,Delhi
2539,3500000.0,765,2.0,1,Delhi
2540,4000000.0,765,2.0,1,Delhi
2541,3600000.0,1050,3.0,1,Delhi
2542,3700000.0,855,3.0,1,Delhi
2543,3600000.0,855,3.0,1,Delhi
2544,2500000.0,540,2.0,1,Delhi
2545,3800000.0,1000,3.0,1,Delhi
2546,3700000.0,855,3.0,1,Delhi
2547,2200000.0,585,2.0,1,Delhi
2548,3700000.0,855,3.0,1,Delhi
2549,6000000.0,900,3.0,1,Delhi
2550,2400000.0,585,2.0,1,Delhi
2551,3000000.0,1050,3.0,1,Delhi
2552,2500000.0,750,2.0,1,Delhi
2553,2200000.0,750,2.0,1,Delhi
2554,5500000.0,1050,3.0,0,Delhi
2555,4700000.0,875,3.0,0,Delhi
2556,3200000.0,630,2.0,0,Delhi
2557,4000000.0,750,2.0,0,Delhi
2558,3500000.0,700,2.0,0,Delhi
2559,4300000.0,850,3.0,0,Delhi
2560,4100000.0,800,3.0,0,Delhi
2561,3500000.0,750,3.0,0,Delhi
2562,2500000.0,550,2.0,0,Delhi
2563,3900000.0,900,3.0,1,Delhi
2564,2600000.0,800,3.0,1,Delhi
2565,2500000.0,675,2.0,1,Delhi
2566,3900000.0,900,3.0,1,Delhi
2567,2500000.0,980,2.0,1,Delhi
2568,2500000.0,540,2.0,1,Delhi
2569,3600000.0,675,2.0,1,Delhi
2570,2500000.0,675,2.0,1,Delhi
2571,2500000.0,675,2.0,1,Delhi
2572,2500000.0,675,2.0,1,Delhi
2573,3600000.0,855,3.0,1,Delhi
2574,3400000.0,675,2.0,1,Delhi
2575,3600000.0,855,3.0,1,Delhi
2576,3400000.0,675,2.0,1,Delhi
2577,2500000.0,700,2.0,1,Delhi
2578,5000000.0,1000,3.0,1,Delhi
2579,2500000.0,540,2.0,1,Delhi
2580,3600000.0,855,3.0,1,Delhi
2581,4100000.0,855,3.0,1,Delhi
2582,3000000.0,1050,3.0,1,Delhi
2583,3600000.0,855,3.0,1,Delhi
2584,3900000.0,900,3.0,1,Delhi
2585,2750000.0,630,2.0,1,Delhi
2586,3700000.0,900,3.0,1,Delhi
2587,3500000.0,675,3.0,1,Delhi
2588,2200000.0,585,2.0,1,Delhi
2589,2600000.0,800,3.0,1,Delhi
2590,2500000.0,675,2.0,1,Delhi
2591,3900000.0,900,3.0,1,Delhi
2592,2500000.0,980,2.0,1,Delhi
2593,2500000.0,540,2.0,1,Delhi
2594,3600000.0,675,2.0,1,Delhi
2595,2500000.0,675,2.0,1,Delhi
2596,2500000.0,675,2.0,1,Delhi
2597,2500000.0,675,2.0,1,Delhi
2598,3600000.0,855,3.0,1,Delhi
2599,3400000.0,675,2.0,1,Delhi
2600,3600000.0,855,3.0,1,Delhi
2601,3400000.0,675,2.0,1,Delhi
2602,3900000.0,900,3.0,1,Delhi
2603,3600000.0,855,3.0,1,Delhi
2604,2500000.0,500,2.0,1,Delhi
2605,3400000.0,675,2.0,1,Delhi
2606,2500000.0,400,1.0,0,Delhi
2607,4000000.0,650,2.0,0,Delhi
2608,6200000.0,800,3.0,0,Delhi
2609,2700000.0,540,2.0,0,Delhi
2610,3800000.0,900,3.0,0,Delhi
2611,6200000.0,1100,4.0,0,Delhi
2612,3200000.0,675,3.0,0,Delhi
2613,5700000.0,1100,3.0,0,Delhi
2614,6500000.0,1200,4.0,0,Delhi
2615,3600000.0,810,3.0,0,Delhi
2616,3200000.0,580,2.0,0,Delhi
2617,2700000.0,540,2.0,0,Delhi
2618,3800000.0,900,3.0,0,Delhi
2619,5700000.0,1100,4.0,0,Delhi
2620,2900000.0,675,3.0,0,Delhi
2621,6200000.0,1100,3.0,0,Delhi
2622,6500000.0,1200,4.0,0,Delhi
2623,3600000.0,810,3.0,0,Delhi
2624,3200000.0,580,2.0,0,Delhi
2625,2351000.0,650,2.0,0,Delhi
2626,2451000.0,550,2.0,0,Delhi
2627,5500000.0,900,3.0,0,Delhi
2628,3621000.0,900,3.0,0,Delhi
2629,2451000.0,650,2.0,0,Delhi
2630,3325000.0,415,1.0,1,Delhi
2631,4200000.0,900,2.0,0,Delhi
2632,6500000.0,1250,4.0,0,Delhi
2633,3000000.0,680,3.0,0,Delhi
2634,5000000.0,850,3.0,0,Delhi
2635,4500000.0,800,3.0,0,Delhi
2636,2700000.0,550,2.0,0,Delhi
2637,5000000.0,950,3.0,0,Delhi
2638,4575000.0,1000,3.0,1,Delhi
2639,5150000.0,900,3.0,0,Delhi
2640,2800000.0,500,2.0,0,Delhi
2641,2200000.0,450,2.0,0,Delhi
2642,3700000.0,675,3.0,0,Delhi
2643,4700000.0,875,3.0,0,Delhi
2644,4100000.0,750,3.0,0,Delhi
2645,3500000.0,600,2.0,0,Delhi
2646,2300000.0,480,1.0,0,Delhi
2647,4242000.0,850,3.0,0,Delhi
2648,5100000.0,900,3.0,0,Delhi
2649,3500000.0,850,3.0,0,Delhi
2650,2500000.0,450,1.0,1,Delhi
2651,2800000.0,650,2.0,0,Delhi
2652,5100000.0,900,3.0,0,Delhi
2653,2751000.0,650,2.0,0,Delhi
2654,3800000.0,675,3.0,1,Delhi
2655,4000000.0,500,2.0,0,Delhi
2656,3400000.0,400,1.0,0,Delhi
2657,2699000.0,350,1.0,0,Delhi
2658,4600000.0,650,2.0,0,Delhi
2659,3200000.0,650,2.0,0,Delhi
2660,4200000.0,850,3.0,0,Delhi
2661,4700000.0,820,3.0,0,Delhi
2662,2399000.0,525,2.0,0,Delhi
2663,4199000.0,850,3.0,0,Delhi
2664,2700000.0,625,2.0,0,Delhi
2665,3500000.0,750,2.0,0,Delhi
2666,2300000.0,540,2.0,0,Delhi
2667,2251000.0,500,2.0,0,Delhi
2668,2200000.0,540,2.0,0,Delhi
2669,2200000.0,540,2.0,0,Delhi
2670,2700000.0,540,2.0,0,Delhi
2671,4799000.0,900,3.0,0,Delhi
2672,4099000.0,740,3.0,0,Delhi
2673,2449000.0,495,2.0,0,Delhi
2674,2399000.0,477,2.0,0,Delhi
2675,3500000.0,630,2.0,0,Delhi
2676,4300000.0,765,3.0,0,Delhi
2677,4000000.0,720,3.0,0,Delhi
2678,6500000.0,1080,3.0,0,Delhi
2679,2200000.0,450,2.0,0,Delhi
2680,5800000.0,855,3.0,0,Delhi
2681,5200000.0,990,3.0,0,Delhi
2682,4699000.0,810,3.0,0,Delhi
2683,2999000.0,585,2.0,0,Delhi
2684,4199000.0,720,3.0,0,Delhi
2685,2550000.0,495,2.0,0,Delhi
2686,3099000.0,585,2.0,0,Delhi
2687,5500000.0,900,3.0,1,Delhi
2688,4500000.0,1000,2.0,0,Delhi
2689,2599000.0,450,2.0,0,Delhi
2690,2899000.0,650,2.0,0,Delhi
2691,4500000.0,800,3.0,0,Delhi
2692,4599000.0,850,3.0,1,Delhi
2693,3500000.0,650,2.0,0,Delhi
2694,3600000.0,450,2.0,1,Delhi
2695,3800000.0,450,2.0,1,Delhi
2696,4200000.0,450,2.0,1,Delhi
2697,4000000.0,450,2.0,1,Delhi
2698,3600000.0,450,2.0,1,Delhi
2699,6500000.0,800,3.0,1,Delhi
2700,3800000.0,450,2.0,1,Delhi
2701,3600000.0,450,2.0,1,Delhi
2702,4599000.0,850,3.0,1,Delhi
2703,3500000.0,650,2.0,0,Delhi
2704,3399000.0,720,2.0,0,Delhi
2705,2349000.0,450,2.0,0,Delhi
2706,5999000.0,990,3.0,0,Delhi
2707,3199000.0,675,3.0,0,Delhi
2708,4099000.0,765,3.0,0,Delhi
2709,4600000.0,1000,3.0,0,Delhi
2710,3500000.0,865,3.0,0,Delhi
2711,3500000.0,865,3.0,0,Delhi
2712,2500000.0,640,2.0,0,Delhi
2713,2500000.0,640,2.0,0,Delhi
2714,2600000.0,685,2.0,0,Delhi
2715,2600000.0,685,2.0,0,Delhi
2716,2300000.0,540,2.0,1,Delhi
2717,2500000.0,540,2.0,1,Delhi
2718,2500000.0,520,2.0,0,Delhi
2719,4000000.0,810,3.0,1,Delhi
2720,4100000.0,865,3.0,0,Delhi
2721,4100000.0,865,3.0,0,Delhi
2722,2500000.0,550,2.0,0,Delhi
2723,2500000.0,550,2.0,0,Delhi
2724,4100000.0,865,3.0,0,Delhi
2725,3500000.0,650,2.0,0,Delhi
2726,4600000.0,850,3.0,0,Delhi
2727,3000000.0,658,2.0,0,Delhi
2728,4800000.0,900,3.0,1,Delhi
2729,2600000.0,600,2.0,0,Delhi
2730,5200000.0,900,3.0,0,Delhi
2731,4200000.0,820,3.0,0,Delhi
2732,6000000.0,1200,3.0,0,Delhi
2733,3200000.0,650,2.0,0,Delhi
2734,6000000.0,1000,4.0,0,Delhi
2735,4000000.0,750,3.0,0,Delhi
2736,5000000.0,900,4.0,0,Delhi
2737,3500000.0,700,3.0,0,Delhi
2738,5200000.0,900,3.0,0,Delhi
2739,6500000.0,1200,4.0,0,Delhi
2740,4200000.0,820,3.0,0,Delhi
2741,3300000.0,630,3.0,0,Delhi
2742,6000000.0,1200,3.0,0,Delhi
2743,3200000.0,650,2.0,0,Delhi
2744,4000000.0,750,3.0,0,Delhi
2745,2800000.0,600,2.0,0,Delhi
2746,5000000.0,900,4.0,0,Delhi
2747,3200000.0,616,2.0,1,Delhi
2748,3200000.0,616,2.0,1,Delhi
2749,2800000.0,505,2.0,1,Delhi
2750,2800000.0,505,2.0,1,Delhi
2751,2700000.0,505,2.0,1,Delhi
2752,5000000.0,900,3.0,1,Delhi
2753,4500000.0,900,3.0,1,Delhi
2754,3400000.0,675,2.0,1,Delhi
2755,4200000.0,810,3.0,1,Delhi
2756,4200000.0,1000,3.0,1,Delhi
2757,5400000.0,1125,3.0,1,Delhi
2758,4200000.0,810,3.0,1,Delhi
2759,3300000.0,675,2.0,1,Delhi
2760,5600000.0,1200,3.0,1,Delhi
2761,2200000.0,630,2.0,0,Delhi
2762,2700000.0,540,2.0,0,Delhi
2763,4200000.0,900,3.0,0,Delhi
2764,5700000.0,1100,4.0,0,Delhi
2765,3200000.0,675,3.0,0,Delhi
2766,6199000.0,1100,3.0,0,Delhi
2767,6500000.0,1200,4.0,0,Delhi
2768,2000000.0,500,2.0,0,Delhi
2769,4199000.0,810,3.0,0,Delhi
2770,3199000.0,580,2.0,0,Delhi
2771,6500000.0,625,2.0,1,Delhi
2772,2200000.0,450,2.0,1,Delhi
2773,3200000.0,495,2.0,0,Delhi
2774,6300000.0,1000,4.0,0,Delhi
2775,2500000.0,540,2.0,1,Delhi
2776,2700000.0,505,2.0,1,Delhi
2777,2500000.0,540,2.0,1,Delhi
2778,4800000.0,810,3.0,1,Delhi
2779,3200000.0,616,2.0,1,Delhi
2780,3100000.0,616,2.0,1,Delhi
2781,2700000.0,505,2.0,1,Delhi
2782,5200000.0,855,3.0,1,Delhi
2783,3300000.0,616,2.0,1,Delhi
2784,2500000.0,540,2.0,1,Delhi
2785,2750000.0,667,2.0,0,Delhi
2786,2750000.0,667,2.0,0,Delhi
2787,2100000.0,500,2.0,0,Delhi
2788,2000000.0,520,2.0,0,Delhi
2789,2200000.0,510,2.0,0,Delhi
2790,3100000.0,750,3.0,0,Delhi
2791,2800000.0,600,2.0,0,Delhi
2792,6500000.0,861,2.0,1,Delhi
2793,2700000.0,640,2.0,0,Delhi
2794,2700000.0,640,2.0,0,Delhi
2795,4600000.0,1000,3.0,0,Delhi
2796,3400000.0,755,2.0,0,Delhi
2797,4400000.0,1000,3.0,0,Delhi
2798,4700000.0,1050,3.0,0,Delhi
2799,3400000.0,755,2.0,0,Delhi
2800,4700000.0,1050,3.0,0,Delhi
2801,3700000.0,760,2.0,0,Delhi
2802,3700000.0,760,2.0,0,Delhi
2803,2900000.0,750,2.0,0,Delhi
2804,2900000.0,750,2.0,0,Delhi
2805,4600000.0,1000,3.0,0,Delhi
2806,3500000.0,720,3.0,1,Delhi
2807,3400000.0,675,2.0,1,Delhi
2808,2800000.0,540,2.0,1,Delhi
2809,5400000.0,900,3.0,1,Delhi
2810,6200000.0,900,3.0,1,Delhi
2811,5000000.0,810,3.0,1,Delhi
2812,4800000.0,900,3.0,1,Delhi
2813,2500000.0,540,2.0,1,Delhi
2814,3800000.0,675,3.0,1,Delhi
2815,3500000.0,630,3.0,1,Delhi
2816,5000000.0,810,3.0,1,Delhi
2817,4800000.0,810,3.0,1,Delhi
2818,3500000.0,765,2.0,1,Delhi
2819,3600000.0,585,2.0,1,Delhi
2820,3550000.0,675,2.0,1,Delhi
2821,3500000.0,720,3.0,1,Delhi
2822,4500000.0,900,3.0,1,Delhi
2823,6211000.0,1000,4.0,1,Delhi
2824,3200000.0,616,2.0,1,Delhi
2825,2500000.0,540,2.0,1,Delhi
2826,3500000.0,720,3.0,1,Delhi
2827,3050000.0,685,2.0,0,Delhi
2828,3900000.0,1000,3.0,0,Delhi
2829,2900000.0,600,2.0,0,Delhi
2830,6900000.0,950,2.0,1,Delhi
2831,2600000.0,550,2.0,1,Delhi
2832,3600000.0,450,2.0,0,Delhi
2833,3200000.0,400,2.0,0,Delhi
2834,6400000.0,800,3.0,0,Delhi
2835,3050000.0,600,2.0,1,Delhi
2836,2300000.0,400,2.0,0,Delhi
2837,4400000.0,800,3.0,0,Delhi
2838,4799000.0,900,3.0,0,Delhi
2839,3400000.0,550,2.0,1,Delhi
2840,4500000.0,800,3.0,1,Delhi
2841,3500000.0,650,2.0,1,Delhi
2842,3200000.0,550,2.0,1,Delhi
2843,4999000.0,950,3.0,0,Delhi
2844,2600000.0,450,2.0,0,Delhi
2845,2900000.0,650,2.0,0,Delhi
2846,4400000.0,800,3.0,0,Delhi
2847,3300000.0,675,2.0,1,Delhi
2848,2100000.0,540,2.0,0,Delhi
2849,6700000.0,1150,3.0,0,Delhi
2850,5500000.0,1000,3.0,0,Delhi
2851,6000000.0,1000,3.0,0,Delhi
2852,6000000.0,1000,3.0,0,Delhi
2853,5500000.0,990,3.0,0,Delhi
2854,2600000.0,545,2.0,0,Delhi
2855,3699000.0,750,3.0,0,Delhi
2856,3199000.0,615,2.0,0,Delhi
2857,2200000.0,540,2.0,1,Delhi
2858,3800000.0,720,3.0,1,Delhi
2859,2200000.0,450,2.0,1,Delhi
2860,2200000.0,450,2.0,1,Delhi
2861,2300000.0,500,2.0,1,Delhi
2862,4500000.0,810,3.0,1,Delhi
2863,2600000.0,540,2.0,1,Delhi
2864,3000000.0,540,2.0,1,Delhi
2865,2800000.0,540,2.0,1,Delhi
2866,3500000.0,720,3.0,1,Delhi
2867,2100000.0,450,2.0,1,Delhi
2868,2400000.0,360,1.0,1,Delhi
2869,3800000.0,650,2.0,1,Delhi
2870,2100000.0,540,2.0,0,Delhi
2871,2200000.0,540,2.0,0,Delhi
2872,2300000.0,600,2.0,0,Delhi
2873,2400000.0,585,2.0,1,Delhi
2874,3600000.0,675,2.0,1,Delhi
2875,4700000.0,810,3.0,1,Delhi
2876,4650000.0,810,3.0,1,Delhi
2877,4200000.0,785,3.0,1,Delhi
2878,4700000.0,810,3.0,1,Delhi
2879,3200000.0,750,2.0,0,Delhi
2880,2600000.0,500,2.0,1,Delhi
2881,2700000.0,550,2.0,1,Delhi
2882,3300000.0,540,2.0,1,Delhi
2883,5000000.0,1000,3.0,0,Delhi
2884,4100000.0,800,3.0,0,Delhi
2885,2550000.0,600,2.0,0,Delhi
2886,2200000.0,550,2.0,0,Delhi
2887,5350000.0,900,3.0,1,Delhi
2888,2800000.0,540,2.0,1,Delhi
2889,4500000.0,810,3.0,1,Delhi
2890,5600000.0,900,3.0,1,Delhi
2891,5400000.0,900,3.0,1,Delhi
2892,5700000.0,950,3.0,1,Delhi
2893,3600000.0,675,2.0,1,Delhi
2894,3800000.0,550,2.0,1,Delhi
2895,5600000.0,900,3.0,1,Delhi
2896,5400000.0,900,3.0,1,Delhi
2897,6000000.0,1000,3.0,1,Delhi
2898,6000000.0,990,3.0,1,Delhi
2899,6000000.0,990,3.0,1,Delhi
2900,2450000.0,585,2.0,1,Delhi
2901,3800000.0,820,3.0,1,Delhi
2902,2500000.0,585,2.0,1,Delhi
2903,2300000.0,540,2.0,1,Delhi
2904,2400000.0,585,2.0,1,Delhi
2905,2400000.0,500,2.0,1,Delhi
2906,2400000.0,600,2.0,1,Delhi
2907,2400000.0,500,2.0,1,Delhi
2908,2500000.0,500,2.0,1,Delhi
2909,2300000.0,540,2.0,1,Delhi
2910,2400000.0,500,2.0,1,Delhi
2911,5500000.0,900,3.0,1,Delhi
2912,5500000.0,900,3.0,1,Delhi
2913,5500000.0,900,3.0,1,Delhi
2914,3800000.0,675,3.0,1,Delhi
2915,4500000.0,700,2.0,0,Delhi
2916,6000000.0,800,3.0,0,Delhi
2917,4600000.0,850,3.0,1,Delhi
2918,5600000.0,1000,3.0,1,Delhi
2919,2500000.0,550,2.0,1,Delhi
2920,5200000.0,1000,3.0,1,Delhi
2921,4900000.0,1000,3.0,0,Delhi
2922,4000000.0,900,3.0,0,Delhi
2923,2500000.0,500,2.0,0,Delhi
2924,5500000.0,1100,3.0,0,Delhi
2925,3700000.0,800,3.0,0,Delhi
2926,3500000.0,750,3.0,0,Delhi
2927,3000000.0,600,2.0,0,Delhi
2928,3400000.0,700,3.0,0,Delhi
2929,5600000.0,1000,3.0,1,Delhi
2930,5300000.0,1000,3.0,1,Delhi
2931,4500000.0,900,3.0,1,Delhi
2932,3800000.0,850,3.0,1,Delhi
2933,4500000.0,850,3.0,1,Delhi
2934,5300000.0,1000,3.0,1,Delhi
2935,3200000.0,540,2.0,1,Delhi
2936,3200000.0,540,2.0,1,Delhi
2937,6500000.0,1000,3.0,0,Delhi
2938,5800000.0,900,3.0,0,Delhi
2939,4700000.0,820,3.0,0,Delhi
2940,2700000.0,625,2.0,0,Delhi
2941,2400000.0,525,2.0,0,Delhi
2942,3500000.0,750,2.0,0,Delhi
2943,4200000.0,850,3.0,0,Delhi
2944,4600000.0,1200,4.0,0,Delhi
2945,2000000.0,500,2.0,0,Delhi
2946,2700000.0,560,2.0,0,Delhi
2947,2800000.0,580,2.0,0,Delhi
2948,3500000.0,950,3.0,0,Delhi
2949,2900000.0,675,3.0,0,Delhi
2950,3300000.0,810,3.0,0,Delhi
2951,4200000.0,1100,3.0,0,Delhi
2952,2700000.0,630,3.0,1,Delhi
2953,2600000.0,630,3.0,1,Delhi
2954,2600000.0,630,3.0,1,Delhi
2955,2500000.0,630,3.0,1,Delhi
2956,5500000.0,800,3.0,1,Delhi
2957,5000000.0,920,3.0,0,Delhi
2958,2100000.0,500,2.0,0,Delhi
2959,5000000.0,750,3.0,0,Delhi
2960,4000000.0,600,2.0,0,Delhi
2961,2750000.0,650,2.0,0,Delhi
2962,2500000.0,540,2.0,0,Delhi
2963,2850000.0,650,2.0,0,Delhi
2964,3811000.0,800,3.0,0,Delhi
2965,2150000.0,525,2.0,0,Delhi
2966,3651000.0,750,3.0,0,Delhi
2967,3651000.0,750,3.0,0,Delhi
2968,3000000.0,600,2.0,1,Delhi
2969,2030000.0,560,2.0,1,Delhi
2970,4500000.0,900,3.0,0,Delhi
2971,2611000.0,600,2.0,0,Delhi
2972,2100000.0,500,2.0,0,Delhi
2973,3200000.0,750,3.0,0,Delhi
2974,2751000.0,650,2.0,0,Delhi
2975,3600000.0,750,3.0,0,Delhi
2976,4000000.0,850,3.0,0,Delhi
2977,3211000.0,750,3.0,0,Delhi
2978,2351000.0,500,2.0,0,Delhi
2979,3700000.0,750,3.0,0,Delhi
2980,3200000.0,750,3.0,0,Delhi
2981,3511000.0,750,3.0,0,Delhi
2982,2351000.0,525,2.0,0,Delhi
2983,3751000.0,800,3.0,0,Delhi
2984,3851000.0,810,3.0,0,Delhi
2985,2351000.0,540,2.0,0,Delhi
2986,3911000.0,800,3.0,0,Delhi
2987,2150000.0,525,2.0,0,Delhi
2988,3520000.0000000005,750,3.0,0,Delhi
2989,2899000.0,540,2.0,1,Delhi
2990,2550000.0,540,2.0,0,Delhi
2991,2851000.0,600,2.0,0,Delhi
2992,3521000.0,800,3.0,0,Delhi
2993,3411000.0,750,3.0,0,Delhi
2994,3900000.0,720,3.0,1,Delhi
2995,4010000.0,900,3.0,0,Delhi
2996,2499000.0,540,2.0,0,Delhi
2997,2710000.0,600,2.0,0,Delhi
2998,2511000.0,600,2.0,0,Delhi
2999,2511000.0,500,2.0,0,Delhi
3000,3621000.0,800,3.0,0,Delhi
3001,2211000.0,500,2.0,0,Delhi
3002,4000000.0,720,3.0,1,Delhi
3003,4700000.0,810,3.0,1,Delhi
3004,4700000.0,855,3.0,1,Delhi
3005,4000000.0,830,3.0,0,Delhi
3006,2651000.0,600,2.0,0,Delhi
3007,2351000.0,525,2.0,0,Delhi
3008,3521000.0,750,3.0,0,Delhi
3009,2311000.0,500,2.0,0,Delhi
3010,4211000.0,900,3.0,0,Delhi
3011,4151000.0,900,3.0,0,Delhi
3012,2350000.0,540,2.0,0,Delhi
3013,2851000.0,600,2.0,0,Delhi
3014,4100000.0,900,3.0,0,Delhi
3015,3611000.0,800,3.0,0,Delhi
3016,2000000.0,500,1.0,0,Delhi
3017,2100000.0,500,2.0,0,Delhi
3018,3621000.0,750,3.0,0,Delhi
3019,2200000.0,525,2.0,0,Delhi
3020,3850000.0,800,3.0,0,Delhi
3021,3611000.0,750,3.0,0,Delhi
3022,2311000.0,540,2.0,0,Delhi
3023,3500000.0,675,3.0,1,Delhi
3024,3750000.0,800,3.0,0,Delhi
3025,2200000.0,300,1.0,0,Delhi
3026,2600000.0,400,1.0,0,Delhi
3027,6000000.0,700,2.0,0,Delhi
3028,5500000.0,600,2.0,0,Delhi
3029,4299000.0,750,3.0,0,Delhi
3030,3200000.0,800,2.0,0,Delhi
3031,2499000.0,700,2.0,0,Delhi
3032,4499000.0,850,3.0,0,Delhi
3033,2799000.0,600,2.0,0,Delhi
3034,3799000.0,750,2.0,0,Delhi
3035,3500000.0,700,2.0,0,Delhi
3036,3900000.0,750,3.0,0,Delhi
3037,2100000.0,500,2.0,0,Delhi
3038,3699000.0,750,2.0,0,Delhi
3039,3099000.0,650,2.0,0,Delhi
3040,4799000.0,850,3.0,0,Delhi
3041,5800000.0,900,3.0,0,Delhi
3042,4700000.0,820,3.0,0,Delhi
3043,2700000.0,625,2.0,0,Delhi
3044,2400000.0,525,2.0,0,Delhi
3045,3500000.0,750,2.0,0,Delhi
3046,4200000.0,850,3.0,0,Delhi
3047,6900000.0,1250,3.0,0,Delhi
3048,5500000.0,1050,3.0,0,Delhi
3049,3190000.0,610,2.0,0,Delhi
3050,3220000.0000000005,640,2.0,0,Delhi
3051,4700000.0,875,3.0,0,Delhi
3052,3210000.0,630,2.0,0,Delhi
3053,3225000.0,650,2.0,0,Delhi
3054,4300000.0,850,3.0,0,Delhi
3055,4100000.0,800,3.0,0,Delhi
3056,2700000.0,600,2.0,0,Delhi
3057,2599000.0,450,2.0,0,Delhi
3058,2899000.0,650,2.0,0,Delhi
3059,4400000.0,800,3.0,0,Delhi
3060,2650000.0,600,1.0,1,Delhi
3061,4200000.0,800,3.0,1,Delhi
3062,3500000.0,500,2.0,1,Delhi
3063,3600000.0,738,3.0,1,Delhi
3064,5999000.0,900,2.0,0,Delhi
3065,3200000.0,750,2.0,1,Delhi
3066,4799000.0,950,3.0,0,Delhi
3067,2599000.0,450,2.0,0,Delhi
3068,2899000.0,650,2.0,0,Delhi
3069,4400000.0,800,3.0,0,Delhi
3070,6100000.0,500,1.0,1,Delhi
3071,3200000.0,750,2.0,1,Delhi
3072,4700000.0,810,3.0,1,Delhi
3073,4000000.0,770,3.0,1,Delhi
3074,4000000.0,720,3.0,1,Delhi
3075,2700000.0,650,2.0,1,Delhi
3076,2800000.0,450,2.0,1,Delhi
3077,3400000.0,700,3.0,1,Delhi
3078,4000000.0,800,3.0,1,Delhi
3079,3600000.0,850,3.0,1,Delhi
3080,2500000.0,550,2.0,1,Delhi
3081,4200000.0,810,3.0,1,Delhi
3082,4200000.0,750,3.0,1,Delhi
3083,4500000.0,900,3.0,1,Delhi
3084,4300000.0,800,3.0,1,Delhi
3085,3200000.0,750,2.0,1,Delhi
3086,3200000.0,750,2.0,1,Delhi
3087,5000000.0,600,1.0,1,Delhi
3088,2800000.0,450,2.0,0,Delhi
3089,4500000.0,800,2.0,0,Delhi
3090,5000000.0,800,2.0,1,Delhi
3091,6200000.0,1000,2.0,0,Delhi
3092,2800000.0,850,2.0,0,Delhi
3093,3000000.0,800,2.0,0,Delhi
3094,3000000.0,800,2.0,0,Delhi
3095,3000000.0,800,2.0,0,Delhi
3096,6500000.0,581,1.0,1,Delhi
3097,6798999.000000001,581,1.0,1,Delhi
3098,4700000.0,820,3.0,0,Delhi
3099,2400000.0,500,1.0,0,Delhi
3100,2000000.0,450,1.0,0,Delhi
3101,2700000.0,525,2.0,0,Delhi
3102,3500000.0,750,2.0,0,Delhi
3103,4200000.0,850,3.0,0,Delhi
3104,4700000.0,820,3.0,0,Delhi
3105,2500000.0,450,1.0,0,Delhi
3106,2700000.0,525,2.0,0,Delhi
3107,3500000.0,750,2.0,0,Delhi
3108,4200000.0,850,3.0,0,Delhi
3109,6500000.0,650,2.0,1,Delhi
3110,2800000.0,600,2.0,1,Delhi
3111,2300000.0,450,2.0,1,Delhi
3112,6000000.0,1450,3.0,0,Delhi
3113,2600000.0,540,2.0,1,Delhi
3114,2700000.0,630,2.0,1,Delhi
3115,5500000.0,1080,3.0,1,Delhi
3116,5800000.0,900,3.0,0,Delhi
3117,4700000.0,820,3.0,0,Delhi
3118,2700000.0,625,2.0,0,Delhi
3119,2400000.0,525,2.0,0,Delhi
3120,3500000.0,750,2.0,0,Delhi
3121,4200000.0,850,3.0,0,Delhi
3122,5200000.0,1000,3.0,0,Delhi
3123,3200000.0,800,2.0,0,Delhi
3124,4299000.0,750,3.0,0,Delhi
3125,3200000.0,800,2.0,0,Delhi
3126,2499000.0,700,2.0,0,Delhi
3127,4299000.0,750,3.0,0,Delhi
3128,5200000.0,1000,3.0,0,Delhi
3129,5500000.0,820,3.0,0,Delhi
3130,2700000.0,625,2.0,0,Delhi
3131,2400000.0,525,2.0,0,Delhi
3132,3500000.0,750,2.0,0,Delhi
3133,4200000.0,850,3.0,0,Delhi
3134,4199000.0,720,3.0,0,Delhi
3135,2700000.0,540,2.0,0,Delhi
3136,2550000.0,495,2.0,0,Delhi
3137,3099000.0,585,2.0,0,Delhi
3138,5000000.0,1000,3.0,0,Delhi
3139,4500000.0,900,3.0,0,Delhi
3140,2400000.0,500,2.0,0,Delhi
3141,2000000.0,520,2.0,0,Delhi
3142,6000000.0,1050,3.0,0,Delhi
3143,2200000.0,510,2.0,0,Delhi
